transaction_id,session_id,user_id,order_timestamp,order_date,device_category,country,source,medium,campaign,channel_group,order_value,item_revenue_sum,item_count,distinct_products,distinct_categories,categories,order_seq,is_first_order,days_since_previous_order,avg_item_value,order_hour,order_day_of_week,order_value_rank
T0003158,3616055.8552963865.1731843560,3616055.8552963865,2024-11-17 11:37:44.384164,2024-11-17,desktop,United States,partners,affiliate,coupon_partners,Affiliate,223.08,223.08,2.0,2,2,['Apparel' 'Electronics'],1,True,,111.54,11,Sunday,105
T0002946,6234792.1257060099.1731436325,6234792.1257060099,2024-11-12 18:39:08.158781,2024-11-12,mobile,India,facebook,paid_social,prospecting_broad,Paid,222.15,222.15,4.0,3,2,['Apparel' 'Bags'],1,True,,55.54,18,Tuesday,106
T0000187,5292810.1961291620.1725923117,5292810.1961291620,2024-09-09 23:13:19.476015,2024-09-09,tablet,United States,youtube.com,referral,(referral),Referral,222.1,222.1,2.0,2,2,['Apparel' 'Electronics'],1,True,,111.05,23,Monday,107
T0002327,1713367.9906769383.1730392090,1713367.9906769383,2024-10-31 16:32:52.886040,2024-10-31,mobile,United States,google,cpc,brand_search,Paid,222.1,222.1,2.0,2,2,['Apparel' 'Electronics'],1,True,,111.05,16,Thursday,107
T0001930,7940704.1999825083.1729690927,7940704.1999825083,2024-10-23 13:44:27.451807,2024-10-23,mobile,India,(direct),(none),(direct),Direct,221.98,221.98,3.0,3,3,['Apparel' 'Drinkware' 'Electronics'],1,True,,73.99,13,Wednesday,108
T0003572,6399099.4602484132.1732523242,6399099.4602484132,2024-11-25 08:24:27.623305,2024-11-25,desktop,Brazil,google,cpc,shopping_feed,Paid,220.95,220.95,2.0,2,2,['Electronics' 'Lifestyle'],1,True,,110.48,8,Monday,109
T0003952,9209765.3870473853.1732740133,9209765.3870473853,2024-11-27 20:47:01.455120,2024-11-27,mobile,United States,(direct),(none),(direct),Direct,220.66,220.66,2.0,2,2,['Drinkware' 'Electronics'],1,True,,110.33,20,Wednesday,110
T0000104,5318296.8634077764.1725648786,5318296.8634077764,2024-09-06 19:02:20.179386,2024-09-06,desktop,United States,(direct),(none),(direct),Direct,220.39,220.39,3.0,3,3,['Accessories' 'Electronics' 'Stationery'],1,True,,73.46,19,Friday,111
T0004080,7864253.6692351642.1732805431,7864253.6692351642,2024-11-28 14:42:46.554873,2024-11-28,desktop,United Kingdom,newsletter,email,weekly_drop,Email,219.55,219.55,3.0,2,2,['Apparel' 'Lifestyle'],1,True,,73.18,14,Thursday,112
T0001897,1633847.8967779293.1729629877,1633847.8967779293,2024-10-22 20:45:10.218839,2024-10-22,desktop,India,google,cpc,brand_search,Paid,219.5,219.5,3.0,3,3,['Drinkware' 'Electronics' 'Office'],1,True,,73.17,20,Tuesday,113
T0001097,2129458.5413421392.1728023918,2129458.5413421392,2024-10-04 06:53:16.194423,2024-10-04,desktop,United States,newsletter,email,weekly_drop,Email,219.21,219.21,4.0,3,3,['Apparel' 'Bags' 'Lifestyle'],1,True,,54.8,6,Friday,114
T0001856,5278497.8679368465.1729583070,5278497.8679368465,2024-10-22 07:49:52.557389,2024-10-22,mobile,France,google,cpc,shopping_feed,Paid,217.27,217.27,4.0,3,3,['Accessories' 'Bags' 'Lifestyle'],1,True,,54.32,7,Tuesday,115
T0003978,8406875.9223351185.1732751338,8406875.9223351185,2024-11-27 23:58:20.462964,2024-11-27,mobile,United States,facebook,paid_social,prospecting_broad,Paid,216.64,216.64,4.0,3,3,['Accessories' 'Lifestyle' 'Office'],1,True,,54.16,23,Wednesday,116
T0000268,6615038.1384004213.1726142182,6615038.1384004213,2024-09-12 11:59:09.756677,2024-09-12,desktop,United States,(direct),(none),(direct),Direct,216.62,216.62,3.0,2,2,['Bags' 'Lifestyle'],1,True,,72.21,11,Thursday,117
T0002826,8289577.2918362892.1731227833,8289577.2918362892,2024-11-10 08:37:49.181202,2024-11-10,mobile,Japan,google,organic,(organic),Organic Search,216.02,216.02,4.0,3,2,['Apparel' 'Lifestyle'],1,True,,54.01,8,Sunday,118
T0000530,1603887.1578797422.1726778262,1603887.1578797422,2024-09-19 20:39:04.695532,2024-09-19,tablet,Singapore,google,cpc,brand_search,Paid,215.39,215.39,4.0,3,3,['Accessories' 'Bags' 'Office'],1,True,,53.85,20,Thursday,119
T0003653,3933279.5425965499.1732568621,3933279.5425965499,2024-11-25 21:09:18.859235,2024-11-25,tablet,India,newsletter,email,weekly_drop,Email,214.17,214.17,3.0,3,2,['Accessories' 'Bags'],1,True,,71.39,21,Monday,120
T0003005,7145522.4559934413.1731536906,7145522.4559934413,2024-11-13 22:27:48.175358,2024-11-13,desktop,India,google,organic,(organic),Organic Search,213.46,213.46,5.0,3,3,['Apparel' 'Bags' 'Stationery'],1,True,,42.69,22,Wednesday,121
T0001022,4477434.6211496612.1727816410,4477434.6211496612,2024-10-01 21:19:47.083085,2024-10-01,mobile,India,google,organic,(organic),Organic Search,213.22,213.22,3.0,2,2,['Accessories' 'Bags'],1,True,,71.07,21,Tuesday,122
T0004376,1684604.5234360514.1732951454,1684604.5234360514,2024-11-30 07:27:20.131661,2024-11-30,desktop,United States,partners,affiliate,coupon_partners,Affiliate,212.0,212.0,4.0,2,2,['Apparel' 'Lifestyle'],1,True,,53.0,7,Saturday,123
T0003895,1287438.5202055628.1732713897,1287438.5202055628,2024-11-27 13:19:04.072942,2024-11-27,mobile,Australia,(direct),(none),(direct),Direct,211.84,211.84,4.0,3,3,['Accessories' 'Apparel' 'Bags'],1,True,,52.96,13,Wednesday,124
T0000601,9429614.4721941021.1726940360,9429614.4721941021,2024-09-21 17:45:35.766532,2024-09-21,mobile,India,google,organic,(organic),Organic Search,211.41,211.41,5.0,2,2,['Accessories' 'Lifestyle'],1,True,,42.28,17,Saturday,125
T0000223,9300518.4725844145.1726029269,9300518.4725844145,2024-09-11 04:42:42.836682,2024-09-11,desktop,United States,google,cpc,brand_search,Paid,211.27,211.27,3.0,3,2,['Apparel' 'Electronics'],1,True,,70.42,4,Wednesday,126
T0000396,8612001.5071867505.1726480582,8612001.5071867505,2024-09-16 10:01:40.367316,2024-09-16,desktop,United States,newsletter,email,weekly_drop,Email,209.36,209.36,3.0,2,2,['Apparel' 'Bags'],1,True,,69.79,10,Monday,127
T0002985,5197958.9377232660.1731511388,5197958.9377232660,2024-11-13 15:24:09.967072,2024-11-13,desktop,United States,youtube.com,referral,(referral),Referral,209.01,209.01,4.0,3,2,['Electronics' 'Lifestyle'],1,True,,52.25,15,Wednesday,128
T0002563,6807463.7061225500.1730762295,6807463.7061225500,2024-11-04 23:27:17.794477,2024-11-04,desktop,United States,google,organic,(organic),Organic Search,208.77,208.77,3.0,2,2,['Accessories' 'Bags'],1,True,,69.59,23,Monday,129
T0002060,9694427.4737419167.1729933656,9694427.4737419167,2024-10-26 09:12:06.318302,2024-10-26,desktop,United Kingdom,google,organic,(organic),Organic Search,208.34,208.34,3.0,3,3,['Bags' 'Electronics' 'Office'],1,True,,69.45,9,Saturday,130
T0000201,8669417.7070273034.1725972481,8669417.7070273034,2024-09-10 13:03:41.595034,2024-09-10,desktop,United States,google,organic,(organic),Organic Search,208.31,208.31,4.0,3,3,['Accessories' 'Apparel' 'Bags'],1,True,,52.08,13,Tuesday,131
T0003577,8867254.9246979683.1732524903,8867254.9246979683,2024-11-25 09:05:34.148491,2024-11-25,desktop,Canada,facebook,paid_social,prospecting_broad,Paid,208.03,208.03,3.0,3,3,['Accessories' 'Apparel' 'Electronics'],1,True,,69.34,9,Monday,132
T0000229,1360932.5009602930.1726051597,1360932.5009602930,2024-09-11 10:47:00.888131,2024-09-11,desktop,United States,google,cpc,brand_search,Paid,207.42,207.42,4.0,3,3,['Drinkware' 'Lifestyle' 'Stationery'],1,True,,51.86,10,Wednesday,133
T0004326,8555998.6178460041.1732915873,8555998.6178460041,2024-11-29 21:49:06.962476,2024-11-29,desktop,United States,(direct),(none),(direct),Direct,206.87,206.87,3.0,2,2,['Accessories' 'Lifestyle'],1,True,,68.96,21,Friday,134
T0000883,7874877.5858926708.1727542989,7874877.5858926708,2024-09-28 17:08:57.306084,2024-09-28,mobile,United States,google,organic,(organic),Organic Search,206.43,206.43,5.0,2,1,['Apparel'],1,True,,41.29,17,Saturday,135
T0001412,3448961.6215330981.1728700542,3448961.6215330981,2024-10-12 02:29:32.112235,2024-10-12,desktop,Singapore,(direct),(none),(direct),Direct,206.31,206.31,2.0,2,2,['Electronics' 'Stationery'],2,False,30,103.16,2,Saturday,136
T0003348,7084139.3367752396.1732177861,7084139.3367752396,2024-11-21 08:41:26.282742,2024-11-21,desktop,United States,(direct),(none),(direct),Direct,205.94,205.94,3.0,3,3,['Apparel' 'Electronics' 'Stationery'],1,True,,68.65,8,Thursday,137
T0001328,1576558.9658876470.1728514838,1576558.9658876470,2024-10-09 22:59:10.196636,2024-10-09,desktop,United States,newsletter,email,weekly_drop,Email,205.53,205.53,4.0,2,1,['Apparel'],1,True,,51.38,22,Wednesday,138
T0000794,3087386.1643761073.1727360207,3087386.1643761073,2024-09-26 14:14:14.359427,2024-09-26,mobile,United States,newsletter,email,weekly_drop,Email,205.09,205.09,3.0,2,2,['Drinkware' 'Lifestyle'],1,True,,68.36,14,Thursday,139
T0000946,4418777.4452001606.1727693475,4418777.4452001606,2024-09-30 10:56:18.707592,2024-09-30,desktop,United States,partners,affiliate,coupon_partners,Affiliate,204.74,204.74,4.0,3,3,['Apparel' 'Bags' 'Drinkware'],1,True,,51.19,10,Monday,140
T0000213,3368394.7407975993.1726000823,3368394.7407975993,2024-09-10 20:48:22.737082,2024-09-10,desktop,India,(direct),(none),(direct),Direct,204.09,204.09,2.0,2,2,['Bags' 'Electronics'],1,True,,102.05,20,Tuesday,141
T0004490,6931115.6961114457.1733010604,6931115.6961114457,2024-11-30 23:56:58.056506,2024-11-30,desktop,United States,google,organic,(organic),Organic Search,203.89,203.89,5.0,3,2,['Accessories' 'Bags'],1,True,,40.78,23,Saturday,142
T0001805,7042324.6088496514.1729466066,7042324.6088496514,2024-10-20 23:08:09.824393,2024-10-20,tablet,India,google,cpc,brand_search,Paid,203.79,203.79,5.0,3,3,['Accessories' 'Apparel' 'Lifestyle'],1,True,,40.76,23,Sunday,143
T0003148,3358830.2518232777.1731825495,3358830.2518232777,2024-11-17 06:44:24.049375,2024-11-17,tablet,Japan,(direct),(none),(direct),Direct,203.75,203.75,3.0,2,2,['Bags' 'Lifestyle'],1,True,,67.92,6,Sunday,144
T0002045,4570385.9804349291.1729887398,4570385.9804349291,2024-10-25 20:21:57.214257,2024-10-25,desktop,Mexico,google,organic,(organic),Organic Search,202.8,202.8,4.0,2,2,['Drinkware' 'Lifestyle'],1,True,,50.7,20,Friday,145
T0003823,2321358.5524640794.1732661791,2321358.5524640794,2024-11-26 23:04:40.245729,2024-11-26,desktop,United States,google,cpc,shopping_feed,Paid,202.33,202.33,1.0,1,1,['Electronics'],1,True,,202.33,23,Tuesday,146
T0001148,3525041.1344014411.1728149651,3525041.1344014411,2024-10-05 17:44:21.133404,2024-10-05,desktop,United Kingdom,(direct),(none),(direct),Direct,202.33,202.33,1.0,1,1,['Electronics'],1,True,,202.33,17,Saturday,146
T0004022,5624227.6162575333.1732781758,5624227.6162575333,2024-11-28 08:09:38.241962,2024-11-28,desktop,United States,google,organic,(organic),Organic Search,202.33,202.33,1.0,1,1,['Electronics'],1,True,,202.33,8,Thursday,146
T0002908,3760236.5296183483.1731358729,3760236.5296183483,2024-11-11 21:03:09.733777,2024-11-11,desktop,India,google,cpc,brand_search,Paid,202.33,202.33,1.0,1,1,['Electronics'],1,True,,202.33,21,Monday,146
T0004036,3797540.3851943292.1732791135,3797540.3851943292,2024-11-28 10:59:01.814575,2024-11-28,mobile,United States,google,cpc,shopping_feed,Paid,202.33,202.33,1.0,1,1,['Electronics'],1,True,,202.33,10,Thursday,146
T0002658,7264778.7522321197.1730922110,7264778.7522321197,2024-11-06 20:01:54.124595,2024-11-06,mobile,United States,(direct),(none),(direct),Direct,202.33,202.33,1.0,1,1,['Electronics'],1,True,,202.33,20,Wednesday,146
T0003514,4845378.2437862492.1732457428,4845378.2437862492,2024-11-24 14:04:43.135149,2024-11-24,mobile,United Kingdom,google,cpc,shopping_feed,Paid,202.24,202.24,2.0,1,1,['Bags'],1,True,,101.12,14,Sunday,147
T0001821,2430731.5109310223.1729515415,2430731.5109310223,2024-10-21 13:15:38.207290,2024-10-21,mobile,United States,(direct),(none),(direct),Direct,202.09,202.09,3.0,2,2,['Apparel' 'Electronics'],1,True,,67.36,13,Monday,148
T0002421,2207181.4844448250.1730538564,2207181.4844448250,2024-11-02 09:07:59.320087,2024-11-02,mobile,United States,google,organic,(organic),Organic Search,201.89,201.89,4.0,3,2,['Accessories' 'Apparel'],1,True,,50.47,9,Saturday,149
T0001109,9823249.2628551796.1728057299,9823249.2628551796,2024-10-04 16:01:38.417242,2024-10-04,desktop,United States,google,cpc,shopping_feed,Paid,201.65,201.65,3.0,3,2,['Apparel' 'Lifestyle'],1,True,,67.22,16,Friday,150
T0003976,1981801.4066288204.1732751451,1981801.4066288204,2024-11-27 23:46:40.186223,2024-11-27,desktop,Japan,google,organic,(organic),Organic Search,201.34,201.34,4.0,2,2,['Lifestyle' 'Stationery'],1,True,,50.34,23,Wednesday,151
T0002385,2769666.6862029266.1730487848,2769666.6862029266,2024-11-01 19:06:28.417884,2024-11-01,mobile,United States,newsletter,email,weekly_drop,Email,201.05,201.05,3.0,3,2,['Accessories' 'Bags'],1,True,,67.02,19,Friday,152
T0004110,5551899.1904028644.1732817749,5551899.1904028644,2024-11-28 18:15:54.300781,2024-11-28,desktop,United States,(direct),(none),(direct),Direct,200.41,200.41,3.0,2,2,['Accessories' 'Lifestyle'],1,True,,66.8,18,Thursday,153
T0002513,2351542.8986706452.1730676378,2351542.8986706452,2024-11-03 23:28:38.012122,2024-11-03,desktop,United States,(direct),(none),(direct),Direct,199.96,199.96,4.0,3,3,['Apparel' 'Bags' 'Stationery'],1,True,,49.99,23,Sunday,154
T0000314,1826937.2536314648.1726262789,1826937.2536314648,2024-09-13 21:27:35.709776,2024-09-13,desktop,United States,youtube.com,referral,(referral),Referral,199.86,199.86,5.0,3,2,['Accessories' 'Apparel'],1,True,,39.97,21,Friday,155
T0003451,5707233.2922306325.1732324753,5707233.2922306325,2024-11-23 01:25:25.625716,2024-11-23,desktop,Germany,google,organic,(organic),Organic Search,199.8,199.8,5.0,3,3,['Apparel' 'Bags' 'Drinkware'],1,True,,39.96,1,Saturday,156
T0000094,4734904.1137372099.1725614904,4734904.1137372099,2024-09-06 09:36:21.328187,2024-09-06,mobile,India,newsletter,email,weekly_drop,Email,199.13,199.13,4.0,3,3,['Apparel' 'Bags' 'Lifestyle'],1,True,,49.78,9,Friday,157
T0003397,4241085.2733327336.1732262200,4241085.2733327336,2024-11-22 07:56:18.956209,2024-11-22,desktop,Germany,google,cpc,brand_search,Paid,198.99,198.99,3.0,3,3,['Accessories' 'Apparel' 'Electronics'],1,True,,66.33,7,Friday,158
T0004450,3296383.2041148357.1732992776,3296383.2041148357,2024-11-30 18:58:31.245094,2024-11-30,mobile,Mexico,google,organic,(organic),Organic Search,198.5,198.5,1.0,1,1,['Electronics'],1,True,,198.5,18,Saturday,159
T0000931,1387577.6504910900.1727649444,1387577.6504910900,2024-09-29 22:44:15.189968,2024-09-29,mobile,United Kingdom,(direct),(none),(direct),Direct,198.34,198.34,4.0,2,2,['Apparel' 'Lifestyle'],1,True,,49.59,22,Sunday,160
T0002001,2560842.4648803138.1729810763,2560842.4648803138,2024-10-24 22:55:27.416161,2024-10-24,desktop,Japan,google,cpc,brand_search,Paid,197.76,197.76,2.0,2,2,['Accessories' 'Electronics'],1,True,,98.88,22,Thursday,161
T0003735,7782178.4531732335.1732624544,7782178.4531732335,2024-11-26 12:42:35.102571,2024-11-26,tablet,India,newsletter,email,weekly_drop,Email,196.25,196.25,3.0,2,2,['Apparel' 'Lifestyle'],1,True,,65.42,12,Tuesday,162
T0000515,3233068.1622335410.1726755639,3233068.1622335410,2024-09-19 14:36:23.637875,2024-09-19,desktop,Germany,google,organic,(organic),Organic Search,195.32,195.32,3.0,2,2,['Accessories' 'Lifestyle'],1,True,,65.11,14,Thursday,163
T0001726,5394456.5515230599.1729290589,5394456.5515230599,2024-10-18 22:28:04.813594,2024-10-18,desktop,United Kingdom,newsletter,email,weekly_drop,Email,194.91,194.91,3.0,3,3,['Drinkware' 'Electronics' 'Office'],1,True,,64.97,22,Friday,164
T0002382,4192198.5830457418.1730483721,4192198.5830457418,2024-11-01 18:01:00.398067,2024-11-01,desktop,United Kingdom,newsletter,email,weekly_drop,Email,194.75,194.75,5.0,3,3,['Accessories' 'Apparel' 'Headgear'],1,True,,38.95,18,Friday,165
T0003620,1567918.2191924555.1732551147,1567918.2191924555,2024-11-25 16:08:49.509988,2024-11-25,tablet,United States,google,organic,(organic),Organic Search,193.5,193.5,5.0,3,2,['Apparel' 'Lifestyle'],1,True,,38.7,16,Monday,166
T0000060,9749390.4973200948.1725467875,9749390.4973200948,2024-09-04 16:38:34.682306,2024-09-04,mobile,Mexico,(direct),(none),(direct),Direct,192.99,192.99,3.0,3,3,['Accessories' 'Bags' 'Lifestyle'],1,True,,64.33,16,Wednesday,167
T0002027,8551943.5749216650.1729858583,8551943.5749216650,2024-10-25 12:18:52.169463,2024-10-25,tablet,Germany,(direct),(none),(direct),Direct,192.68,192.68,2.0,2,2,['Electronics' 'Headgear'],1,True,,96.34,12,Friday,168
T0003194,1292487.9004239903.1731902019,1292487.9004239903,2024-11-18 03:52:26.236977,2024-11-18,desktop,United States,facebook,paid_social,prospecting_broad,Paid,192.56,192.56,3.0,3,3,['Accessories' 'Bags' 'Lifestyle'],1,True,,64.19,3,Monday,169
T0003403,8317093.6628214543.1732273544,8317093.6628214543,2024-11-22 11:15:45.798212,2024-11-22,mobile,Singapore,(direct),(none),(direct),Direct,192.53,192.53,3.0,2,1,['Apparel'],1,True,,64.18,11,Friday,170
T0003272,5160043.6704882466.1732041041,5160043.6704882466,2024-11-19 18:34:36.211506,2024-11-19,mobile,United States,newsletter,email,weekly_drop,Email,192.23,192.23,3.0,2,2,['Apparel' 'Lifestyle'],3,False,16,64.08,18,Tuesday,171
T0000316,9165795.1170295180.1726267281,9165795.1170295180,2024-09-13 22:41:15.640149,2024-09-13,desktop,Japan,google,cpc,brand_search,Paid,192.23,192.23,3.0,2,2,['Apparel' 'Lifestyle'],1,True,,64.08,22,Friday,171
T0001648,2408707.1028059450.1729169193,2408707.1028059450,2024-10-17 12:44:09.767267,2024-10-17,desktop,United States,google,cpc,shopping_feed,Paid,191.33,191.33,5.0,3,2,['Accessories' 'Apparel'],1,True,,38.27,12,Thursday,172
T0002152,5424464.6531268262.1730066666,5424464.6531268262,2024-10-27 21:53:43.305925,2024-10-27,mobile,United States,(direct),(none),(direct),Direct,191.21,191.21,3.0,3,3,['Apparel' 'Bags' 'Office'],1,True,,63.74,21,Sunday,173
T0000070,9364498.9913934248.1725503715,9364498.9913934248,2024-09-05 02:32:19.424506,2024-09-05,desktop,Germany,google,cpc,brand_search,Paid,190.78,190.78,4.0,3,3,['Bags' 'Lifestyle' 'Stationery'],1,True,,47.7,2,Thursday,174
T0003951,6205558.4735574377.1732740210,6205558.4735574377,2024-11-27 20:43:27.551929,2024-11-27,mobile,Canada,newsletter,email,weekly_drop,Email,190.76,190.76,4.0,3,3,['Accessories' 'Apparel' 'Office'],1,True,,47.69,20,Wednesday,175
T0001339,6291411.6029336138.1728556842,6291411.6029336138,2024-10-10 10:33:56.401056,2024-10-10,desktop,United States,(direct),(none),(direct),Direct,190.66,190.66,3.0,2,1,['Apparel'],1,True,,63.55,10,Thursday,176
T0001800,1423483.8560831415.1729456609,1423483.8560831415,2024-10-20 20:46:43.826398,2024-10-20,mobile,United States,google,cpc,brand_search,Paid,190.15,190.15,3.0,2,1,['Apparel'],1,True,,63.38,20,Sunday,177
T0000550,9168781.8812031399.1726829491,9168781.8812031399,2024-09-20 10:53:42.555209,2024-09-20,mobile,United Kingdom,(direct),(none),(direct),Direct,190.05,190.05,4.0,3,2,['Apparel' 'Lifestyle'],1,True,,47.51,10,Friday,178
T0002962,3648827.5185097940.1731464975,3648827.5185097940,2024-11-13 02:30:42.474502,2024-11-13,mobile,India,(direct),(none),(direct),Direct,188.77,188.77,3.0,2,2,['Bags' 'Lifestyle'],1,True,,62.92,2,Wednesday,179
T0003232,4777803.4926095333.1731967074,4777803.4926095333,2024-11-18 22:11:44.411932,2024-11-18,mobile,Singapore,google,cpc,brand_search,Paid,188.35,188.35,4.0,3,3,['Accessories' 'Apparel' 'Bags'],1,True,,47.09,22,Monday,180
T0000595,2211906.3093994809.1726933040,2211906.3093994809,2024-09-21 15:44:21.614964,2024-09-21,mobile,United States,newsletter,email,weekly_drop,Email,188.26,188.26,4.0,3,2,['Apparel' 'Electronics'],1,True,,47.07,15,Saturday,181
T0002832,4288425.1198665408.1731241975,4288425.1198665408,2024-11-10 12:31:47.673595,2024-11-10,desktop,Canada,google,organic,(organic),Organic Search,187.98,187.98,3.0,3,3,['Accessories' 'Apparel' 'Electronics'],1,True,,62.66,12,Sunday,182
T0002397,8810160.6210076607.1730495971,8810160.6210076607,2024-11-01 21:19:42.897785,2024-11-01,tablet,Canada,(direct),(none),(direct),Direct,187.96,187.96,3.0,3,2,['Apparel' 'Bags'],1,True,,62.65,21,Friday,183
T0003602,1644480.4127074034.1732544770,1644480.4127074034,2024-11-25 14:25:35.504971,2024-11-25,desktop,United States,google,organic,(organic),Organic Search,187.61,187.61,3.0,2,2,['Electronics' 'Office'],1,True,,62.54,14,Monday,184
