session_date,device_category,channel_group,country,user_type,sessions,viewed_product,added_to_cart,began_checkout,added_shipping,added_payment,purchased,revenue
2024-11-21,desktop,Direct,United Kingdom,New,13,10,2,0,0,0,0,0.0
2024-11-22,mobile,Email,Netherlands,Returning,1,1,0,0,0,0,0,0.0
2024-11-23,desktop,Paid,India,Returning,18,15,1,0,0,0,0,0.0
2024-10-15,tablet,Direct,United States,Returning,4,3,1,1,1,1,1,136.71
2024-10-15,desktop,Referral,Australia,New,4,4,0,0,0,0,0,0.0
2024-10-16,desktop,Direct,United States,New,55,33,4,2,1,1,1,38.83
2024-10-16,mobile,Direct,France,New,7,4,1,0,0,0,0,0.0
2024-10-17,desktop,Direct,Netherlands,New,7,5,1,0,0,0,0,0.0
2024-10-18,desktop,Organic Search,Canada,New,10,5,0,0,0,0,0,0.0
2024-10-18,desktop,Paid,Germany,New,12,8,0,0,0,0,0,0.0
2024-10-19,desktop,Email,United States,New,10,7,2,1,1,1,1,45.08
2024-10-20,desktop,Organic Search,Singapore,New,4,2,1,0,0,0,0,0.0
2024-10-20,mobile,Email,Singapore,New,1,1,0,0,0,0,0,0.0
2024-11-24,desktop,Direct,Canada,New,9,7,1,0,0,0,0,0.0
2024-11-24,mobile,Paid,France,New,10,6,2,1,0,0,0,0.0
2024-11-24,mobile,Direct,Australia,Returning,7,5,0,0,0,0,0,0.0
2024-11-24,mobile,Organic Search,Australia,Returning,3,3,1,0,0,0,0,0.0
2024-11-25,desktop,Direct,Japan,New,16,9,0,0,0,0,0,0.0
2024-11-25,mobile,Referral,Canada,Returning,3,1,0,0,0,0,0,0.0
2024-11-25,mobile,Email,United States,Returning,14,12,10,3,2,2,2,85.14
2024-11-25,desktop,Affiliate,Canada,New,6,4,1,0,0,0,0,0.0
2024-11-26,mobile,Direct,France,New,15,12,1,0,0,0,0,0.0
2024-11-26,desktop,Direct,Canada,Returning,8,8,1,0,0,0,0,0.0
2024-11-26,mobile,Direct,Singapore,Returning,5,4,1,1,1,1,1,56.04
2024-10-04,desktop,Direct,Brazil,Returning,6,4,0,0,0,0,0,0.0
2024-10-05,desktop,Direct,Netherlands,New,4,3,0,0,0,0,0,0.0
2024-10-06,desktop,Organic Search,United States,Returning,43,31,6,1,1,1,1,70.62
2024-10-06,tablet,Organic Search,United States,Returning,6,5,0,0,0,0,0,0.0
2024-10-07,tablet,Paid,Australia,New,4,3,1,1,1,1,1,19.77
2024-10-07,mobile,Paid,Brazil,New,13,4,0,0,0,0,0,0.0
2024-10-07,desktop,Email,United Kingdom,Returning,2,2,1,1,1,1,1,88.82
2024-10-07,mobile,Direct,Brazil,New,3,2,0,0,0,0,0,0.0
2024-10-07,mobile,Paid,Mexico,Returning,6,6,0,0,0,0,0,0.0
2024-10-08,mobile,Paid,Netherlands,New,10,4,0,0,0,0,0,0.0
2024-11-04,mobile,Paid,India,New,38,15,3,1,0,0,0,0.0
2024-11-04,desktop,Organic Search,India,New,26,12,0,0,0,0,0,0.0
2024-11-04,desktop,Organic Search,Germany,New,17,10,1,0,0,0,0,0.0
2024-11-06,desktop,Organic Search,Canada,New,15,13,0,0,0,0,0,0.0
2024-11-06,tablet,Referral,United Kingdom,New,1,1,0,0,0,0,0,0.0
2024-11-07,mobile,Referral,Australia,New,3,2,0,0,0,0,0,0.0
2024-11-08,mobile,Paid,Germany,New,22,16,4,3,3,2,0,0.0
2024-11-08,desktop,Paid,Japan,Returning,9,9,0,0,0,0,0,0.0
2024-11-09,mobile,Organic Search,Brazil,New,14,9,1,0,0,0,0,0.0
2024-09-17,mobile,Referral,United States,New,14,9,0,0,0,0,0,0.0
2024-09-17,mobile,Direct,Canada,New,10,6,1,1,1,0,0,0.0
2024-09-19,mobile,Organic Search,Netherlands,New,7,4,2,2,2,2,0,0.0
2024-09-19,desktop,Organic Search,Canada,New,11,6,0,0,0,0,0,0.0
2024-09-20,desktop,Paid,France,Returning,4,3,0,0,0,0,0,0.0
2024-09-21,desktop,Paid,India,Returning,15,9,2,2,1,1,1,56.18
2024-09-22,tablet,Paid,Mexico,New,2,1,0,0,0,0,0,0.0
2024-09-22,mobile,Referral,United Kingdom,Returning,3,2,0,0,0,0,0,0.0
2024-10-22,mobile,Paid,Brazil,New,12,5,0,0,0,0,0,0.0
2024-10-23,mobile,Direct,Canada,New,11,5,2,2,2,1,0,0.0
2024-10-23,desktop,Organic Search,Germany,New,10,8,1,0,0,0,0,0.0
2024-10-23,mobile,Direct,Mexico,New,4,4,0,0,0,0,0,0.0
2024-10-23,mobile,Direct,United Kingdom,New,16,10,0,0,0,0,0,0.0
2024-10-24,desktop,Direct,Netherlands,Returning,3,2,1,0,0,0,0,0.0
2024-10-25,desktop,Organic Search,United States,New,59,36,1,0,0,0,0,0.0
2024-11-26,mobile,Paid,Netherlands,New,23,16,1,1,1,0,0,0.0
2024-11-26,tablet,Affiliate,Canada,New,1,0,0,0,0,0,0,0.0
2024-11-26,mobile,Paid,France,Returning,10,9,3,2,1,1,1,155.72
2024-11-27,mobile,Paid,Brazil,New,42,22,1,1,0,0,0,0.0
2024-11-27,desktop,Direct,United Kingdom,New,41,28,5,2,1,0,0,0.0
2024-11-27,desktop,Affiliate,Japan,New,6,5,1,0,0,0,0,0.0
2024-11-27,mobile,Organic Search,Germany,New,38,18,1,1,1,1,1,43.72
2024-11-27,mobile,Organic Search,Singapore,New,23,11,2,1,1,1,0,0.0
2024-11-27,desktop,Direct,Canada,New,26,21,3,1,1,1,1,15.17
2024-11-27,mobile,Email,Canada,Returning,4,4,0,0,0,0,0,0.0
2024-11-28,mobile,Direct,Mexico,Returning,5,2,0,0,0,0,0,0.0
2024-11-28,desktop,Direct,Netherlands,New,11,8,2,0,0,0,0,0.0
2024-09-09,mobile,Organic Search,Australia,Returning,3,1,1,0,0,0,0,0.0
2024-09-09,tablet,Paid,United States,New,12,8,1,1,1,1,1,27.95
2024-09-10,mobile,Paid,Canada,New,15,6,1,0,0,0,0,0.0
2024-09-11,tablet,Email,United States,Returning,2,1,0,0,0,0,0,0.0
2024-09-12,mobile,Organic Search,Germany,New,11,7,0,0,0,0,0,0.0
2024-09-12,desktop,Direct,India,New,12,8,1,0,0,0,0,0.0
2024-09-13,desktop,Direct,United Kingdom,Returning,5,5,0,0,0,0,0,0.0
2024-09-14,desktop,Referral,United Kingdom,New,6,3,0,0,0,0,0,0.0
2024-09-14,mobile,Organic Search,United States,New,48,31,2,0,0,0,0,0.0
2024-09-15,mobile,Organic Search,France,New,6,5,1,1,1,0,0,0.0
2024-11-09,mobile,Direct,Australia,Returning,4,2,0,0,0,0,0,0.0
2024-11-10,tablet,Direct,United States,Returning,14,9,2,0,0,0,0,0.0
2024-11-10,mobile,Direct,Germany,Returning,9,6,2,0,0,0,0,0.0
2024-11-10,mobile,Referral,United States,New,19,10,1,1,1,1,1,57.38
2024-11-10,desktop,Paid,Japan,New,12,6,2,1,1,1,1,19.77
2024-11-10,tablet,Affiliate,Brazil,New,1,1,0,0,0,0,0,0.0
2024-11-11,desktop,Direct,India,New,30,18,1,1,1,1,1,29.74
2024-11-11,tablet,Paid,Netherlands,New,3,2,0,0,0,0,0,0.0
2024-11-12,desktop,Paid,United Kingdom,New,21,14,1,1,0,0,0,0.0
2024-11-12,mobile,Organic Search,India,Returning,12,6,0,0,0,0,0,0.0
2024-11-13,desktop,Email,United Kingdom,Returning,7,3,2,2,2,2,2,66.19
2024-09-23,desktop,Paid,Singapore,New,9,5,1,0,0,0,0,0.0
2024-09-24,desktop,Organic Search,Singapore,Returning,5,4,0,0,0,0,0,0.0
2024-09-25,mobile,Paid,India,Returning,17,13,2,0,0,0,0,0.0
2024-09-25,mobile,Direct,France,New,4,3,1,0,0,0,0,0.0
2024-09-26,mobile,Paid,United Kingdom,Returning,10,10,3,2,2,1,1,84.13
2024-09-27,desktop,Referral,Singapore,New,1,0,0,0,0,0,0,0.0
2024-09-27,desktop,Organic Search,United States,New,57,27,5,2,2,2,2,208.51
2024-10-26,desktop,Referral,Singapore,New,2,1,0,0,0,0,0,0.0
2024-10-26,mobile,Organic Search,United States,New,54,32,5,1,1,1,1,47.86
2024-10-26,desktop,Direct,United States,Returning,38,28,11,5,5,5,5,462.62
2024-10-26,desktop,Organic Search,Netherlands,New,4,3,0,0,0,0,0,0.0
2024-10-27,tablet,Email,United States,New,1,1,1,0,0,0,0,0.0
2024-10-27,desktop,Organic Search,Japan,New,7,5,1,0,0,0,0,0.0
2024-10-28,desktop,Referral,Australia,New,3,2,1,0,0,0,0,0.0
2024-10-29,mobile,Organic Search,United Kingdom,New,10,6,1,0,0,0,0,0.0
2024-10-30,desktop,Organic Search,Australia,New,9,4,0,0,0,0,0,0.0
2024-11-28,desktop,Organic Search,Mexico,New,17,13,0,0,0,0,0,0.0
2024-11-28,tablet,Paid,India,Returning,11,7,2,1,1,1,1,96.78
2024-11-29,mobile,Paid,Canada,New,43,23,1,1,1,1,1,75.17
2024-11-29,mobile,Paid,Germany,New,42,20,3,0,0,0,0,0.0
2024-11-30,desktop,Direct,United States,Returning,66,55,14,10,6,5,4,257.62
2024-11-30,desktop,Organic Search,Netherlands,Returning,6,4,1,0,0,0,0,0.0
2024-11-30,desktop,Referral,Japan,Returning,3,2,0,0,0,0,0,0.0
2024-11-30,tablet,Direct,United States,Returning,9,9,5,3,3,3,3,102.21
2024-09-01,mobile,Organic Search,Japan,New,8,5,0,0,0,0,0,0.0
2024-09-02,desktop,Email,United States,New,9,7,0,0,0,0,0,0.0
2024-09-03,mobile,Paid,Singapore,New,6,2,0,0,0,0,0,0.0
2024-09-03,mobile,Paid,Mexico,New,6,0,0,0,0,0,0,0.0
2024-09-05,desktop,Direct,India,New,25,12,0,0,0,0,0,0.0
2024-09-05,mobile,Paid,Germany,New,24,10,0,0,0,0,0,0.0
2024-09-06,desktop,Direct,India,New,9,5,1,0,0,0,0,0.0
2024-09-08,tablet,Organic Search,Canada,New,3,2,0,0,0,0,0,0.0
2024-09-09,desktop,Paid,Netherlands,Returning,3,3,0,0,0,0,0,0.0
2024-10-31,desktop,Organic Search,Netherlands,Returning,2,1,0,0,0,0,0,0.0
2024-10-31,mobile,Affiliate,United States,New,4,1,0,0,0,0,0,0.0
2024-11-01,desktop,Affiliate,United Kingdom,New,8,4,0,0,0,0,0,0.0
2024-11-02,desktop,Organic Search,Canada,New,10,4,0,0,0,0,0,0.0
2024-11-02,mobile,Affiliate,United States,Returning,3,3,0,0,0,0,0,0.0
2024-11-02,mobile,Paid,Brazil,New,14,7,0,0,0,0,0,0.0
2024-11-03,desktop,Paid,Brazil,New,9,4,0,0,0,0,0,0.0
2024-11-04,mobile,Paid,Brazil,New,14,6,1,1,1,1,1,60.45
2024-11-04,tablet,Email,United States,New,3,2,0,0,0,0,0,0.0
2024-11-04,mobile,Email,Mexico,Returning,1,1,0,0,0,0,0,0.0
2024-09-28,mobile,Direct,Japan,Returning,5,3,0,0,0,0,0,0.0
2024-09-28,mobile,Paid,India,Returning,19,13,1,0,0,0,0,0.0
2024-09-29,mobile,Paid,Canada,Returning,12,9,1,1,1,1,1,77.63
2024-09-29,mobile,Affiliate,United States,Returning,4,3,0,0,0,0,0,0.0
2024-09-29,mobile,Paid,India,Returning,25,19,2,0,0,0,0,0.0
2024-09-30,mobile,Paid,Mexico,New,5,2,0,0,0,0,0,0.0
2024-09-30,desktop,Paid,United States,Returning,39,31,9,4,4,4,4,306.57
2024-10-01,desktop,Referral,United States,New,21,10,1,1,1,1,0,0.0
2024-10-01,desktop,Organic Search,United States,Returning,31,28,4,2,2,2,2,91.01
2024-10-01,mobile,Paid,United Kingdom,Returning,11,9,3,2,1,1,1,76.74
2024-10-02,desktop,Organic Search,Netherlands,New,5,5,0,0,0,0,0,0.0
2024-10-02,desktop,Affiliate,United Kingdom,New,1,0,0,0,0,0,0,0.0
2024-10-03,desktop,Organic Search,Mexico,Returning,4,3,0,0,0,0,0,0.0
2024-10-03,tablet,Direct,United States,Returning,7,5,1,0,0,0,0,0.0
2024-10-03,desktop,Direct,Japan,New,7,5,2,1,0,0,0,0.0
2024-10-03,mobile,Referral,India,New,11,6,0,0,0,0,0,0.0
2024-11-14,mobile,Direct,France,New,7,3,0,0,0,0,0,0.0
2024-11-14,mobile,Referral,Canada,Returning,1,1,0,0,0,0,0,0.0
2024-11-15,desktop,Paid,Canada,Returning,5,3,2,0,0,0,0,0.0
2024-11-15,mobile,Paid,Japan,New,16,3,0,0,0,0,0,0.0
2024-11-15,mobile,Email,Australia,New,4,4,2,0,0,0,0,0.0
2024-11-15,desktop,Paid,Germany,New,21,14,2,1,1,1,1,234.83
2024-11-16,mobile,Organic Search,Brazil,Returning,8,7,2,0,0,0,0,0.0
2024-11-16,mobile,Direct,Netherlands,Returning,3,2,0,0,0,0,0,0.0
2024-11-17,tablet,Paid,United States,Returning,10,6,1,0,0,0,0,0.0
2024-11-17,desktop,Email,Germany,New,5,4,2,0,0,0,0,0.0
2024-11-18,desktop,Affiliate,United States,New,6,5,0,0,0,0,0,0.0
2024-11-18,desktop,Email,United States,New,12,9,4,1,1,1,1,306.07
2024-11-18,mobile,Direct,Japan,Returning,7,3,0,0,0,0,0,0.0
2024-11-18,tablet,Referral,United States,New,5,5,0,0,0,0,0,0.0
2024-10-10,mobile,Direct,Germany,New,13,10,2,0,0,0,0,0.0
2024-10-10,mobile,Paid,Brazil,New,15,8,1,1,1,1,1,91.11
2024-10-10,desktop,Referral,Germany,Returning,3,3,0,0,0,0,0,0.0
2024-10-10,mobile,Organic Search,Germany,Returning,7,4,0,0,0,0,0,0.0
2024-10-11,mobile,Paid,United Kingdom,New,23,9,1,0,0,0,0,0.0
2024-10-11,mobile,Referral,Germany,New,6,5,0,0,0,0,0,0.0
2024-10-12,desktop,Organic Search,Singapore,Returning,2,2,1,0,0,0,0,0.0
2024-10-12,desktop,Direct,Germany,New,11,8,1,1,1,1,1,14.44
2024-10-12,desktop,Email,Netherlands,New,1,1,0,0,0,0,0,0.0
2024-10-12,mobile,Organic Search,Canada,Returning,6,3,0,0,0,0,0,0.0
2024-10-12,mobile,Organic Search,United Kingdom,New,12,6,0,0,0,0,0,0.0
2024-10-13,mobile,Referral,Singapore,Returning,2,1,0,0,0,0,0,0.0
2024-10-13,desktop,Organic Search,United Kingdom,Returning,11,7,3,2,2,2,1,28.09
2024-11-19,tablet,Organic Search,Canada,New,3,2,1,1,0,0,0,0.0
2024-11-19,desktop,Paid,Japan,New,21,13,2,0,0,0,0,0.0
2024-11-19,desktop,Organic Search,United Kingdom,Returning,10,9,2,0,0,0,0,0.0
2024-11-20,mobile,Direct,Germany,Returning,7,7,0,0,0,0,0,0.0
2024-11-20,desktop,Paid,France,Returning,4,4,0,0,0,0,0,0.0
2024-11-21,mobile,Direct,Japan,Returning,8,4,1,0,0,0,0,0.0
2024-10-15,desktop,Paid,United Kingdom,Returning,9,7,2,1,1,1,1,14.44
2024-10-15,tablet,Referral,India,Returning,1,1,0,0,0,0,0,0.0
2024-10-15,desktop,Email,France,New,4,3,1,0,0,0,0,0.0
2024-10-16,desktop,Direct,Mexico,Returning,4,3,1,0,0,0,0,0.0
2024-10-18,desktop,Paid,India,New,37,23,2,0,0,0,0,0.0
2024-10-18,desktop,Email,Australia,New,4,2,0,0,0,0,0,0.0
2024-10-18,mobile,Direct,United States,Returning,36,27,8,3,3,2,2,102.6
2024-10-18,tablet,Referral,United States,New,1,1,0,0,0,0,0,0.0
2024-10-18,desktop,Organic Search,Japan,New,7,5,0,0,0,0,0,0.0
2024-10-20,desktop,Organic Search,Mexico,New,4,4,0,0,0,0,0,0.0
2024-11-25,mobile,Referral,United States,Returning,9,6,0,0,0,0,0,0.0
2024-11-25,desktop,Paid,Australia,New,29,19,4,1,0,0,0,0.0
2024-11-26,desktop,Organic Search,Netherlands,New,18,12,2,1,1,1,0,0.0
2024-11-26,mobile,Affiliate,United States,Returning,3,3,1,1,1,1,1,70.68
2024-10-05,desktop,Referral,Australia,New,1,0,0,0,0,0,0,0.0
2024-10-06,desktop,Organic Search,United Kingdom,Returning,10,8,1,0,0,0,0,0.0
2024-10-06,tablet,Direct,United States,New,6,1,0,0,0,0,0,0.0
2024-10-06,mobile,Affiliate,Mexico,New,2,2,0,0,0,0,0,0.0
2024-10-07,desktop,Paid,India,New,30,9,1,0,0,0,0,0.0
2024-10-07,mobile,Organic Search,Germany,Returning,4,3,0,0,0,0,0,0.0
2024-10-07,desktop,Referral,United Kingdom,New,1,1,0,0,0,0,0,0.0
2024-10-08,mobile,Direct,Japan,New,10,5,2,1,1,1,0,0.0
2024-10-08,mobile,Organic Search,United Kingdom,New,15,8,1,0,0,0,0,0.0
2024-10-09,mobile,Organic Search,Canada,New,19,14,0,0,0,0,0,0.0
2024-10-09,mobile,Organic Search,United Kingdom,New,17,11,1,0,0,0,0,0.0
2024-10-09,tablet,Organic Search,Japan,Returning,4,4,1,0,0,0,0,0.0
2024-11-05,tablet,Direct,United States,Returning,8,5,1,1,1,0,0,0.0
2024-11-05,mobile,Paid,United Kingdom,Returning,19,14,4,2,2,1,1,82.48
2024-11-06,mobile,Organic Search,Canada,Returning,6,5,2,1,1,1,1,15.75
2024-11-06,tablet,Organic Search,Canada,New,2,1,0,0,0,0,0,0.0
2024-11-07,mobile,Affiliate,France,New,1,1,0,0,0,0,0,0.0
2024-09-18,desktop,Affiliate,India,Returning,3,2,1,0,0,0,0,0.0
2024-09-20,desktop,Direct,United States,Returning,31,24,7,3,3,3,2,189.08
2024-09-21,tablet,Referral,United States,New,2,1,0,0,0,0,0,0.0
2024-10-20,mobile,Email,France,Returning,3,2,0,0,0,0,0,0.0
2024-10-21,desktop,Direct,Germany,Returning,2,2,1,1,1,0,0,0.0
2024-10-22,mobile,Email,Australia,New,3,3,1,0,0,0,0,0.0
2024-10-23,desktop,Referral,Canada,New,6,4,1,0,0,0,0,0.0
2024-10-23,mobile,Paid,United Kingdom,Returning,13,9,1,1,1,1,1,67.29
2024-10-24,tablet,Affiliate,Canada,Returning,2,1,0,0,0,0,0,0.0
2024-10-24,desktop,Paid,India,Returning,17,7,3,2,1,1,1,96.54
2024-10-24,mobile,Email,Mexico,New,4,2,1,1,0,0,0,0.0
2024-10-25,desktop,Direct,Australia,Returning,4,4,0,0,0,0,0,0.0
2024-10-25,desktop,Paid,Netherlands,New,6,2,0,0,0,0,0,0.0
2024-10-25,desktop,Paid,France,New,13,6,0,0,0,0,0,0.0
2024-11-27,tablet,Email,United States,Returning,1,1,1,1,1,1,1,73.42
2024-11-28,desktop,Direct,Brazil,Returning,9,6,1,1,1,1,1,27.95
2024-09-10,desktop,Referral,United States,Returning,6,5,1,1,1,1,1,9.93
2024-09-10,mobile,Direct,United Kingdom,Returning,2,2,0,0,0,0,0,0.0
2024-09-10,desktop,Direct,Mexico,New,3,2,1,1,0,0,0,0.0
2024-09-10,tablet,Paid,France,Returning,2,1,0,0,0,0,0,0.0
2024-09-11,desktop,Affiliate,United States,New,6,5,0,0,0,0,0,0.0
2024-09-12,mobile,Paid,United Kingdom,New,18,11,0,0,0,0,0,0.0
2024-09-13,tablet,Paid,Singapore,New,3,1,0,0,0,0,0,0.0
2024-09-14,mobile,Organic Search,Canada,New,10,6,0,0,0,0,0,0.0
2024-09-14,desktop,Organic Search,France,Returning,4,3,1,0,0,0,0,0.0
2024-09-15,mobile,Organic Search,Australia,New,7,3,0,0,0,0,0,0.0
2024-09-16,desktop,Organic Search,Germany,Returning,6,5,3,2,2,2,2,57.09
2024-09-16,desktop,Referral,United Kingdom,New,3,0,0,0,0,0,0,0.0
2024-11-09,mobile,Affiliate,United States,New,13,9,3,1,0,0,0,0.0
2024-11-09,mobile,Direct,Singapore,Returning,4,4,0,0,0,0,0,0.0
2024-11-10,mobile,Direct,India,New,23,10,0,0,0,0,0,0.0
2024-11-11,mobile,Organic Search,Germany,New,16,9,1,0,0,0,0,0.0
2024-09-22,mobile,Paid,Canada,New,18,9,1,1,1,1,1,55.77
2024-09-23,desktop,Affiliate,Australia,New,1,0,0,0,0,0,0,0.0
2024-09-23,desktop,Affiliate,Netherlands,New,2,1,0,0,0,0,0,0.0
2024-09-24,desktop,Referral,United States,New,12,10,0,0,0,0,0,0.0
2024-09-24,mobile,Paid,Germany,Returning,7,6,0,0,0,0,0,0.0
2024-09-24,desktop,Organic Search,Mexico,Returning,5,4,0,0,0,0,0,0.0
2024-09-25,mobile,Direct,Australia,New,9,4,0,0,0,0,0,0.0
2024-09-25,desktop,Affiliate,Japan,New,1,1,0,0,0,0,0,0.0
2024-09-26,mobile,Affiliate,Japan,New,2,1,0,0,0,0,0,0.0
2024-09-26,mobile,Direct,Netherlands,Returning,6,6,0,0,0,0,0,0.0
2024-09-27,desktop,Email,United States,New,9,6,0,0,0,0,0,0.0
2024-09-27,desktop,Direct,United States,New,59,48,5,1,1,0,0,0.0
2024-09-27,desktop,Direct,United Kingdom,New,14,11,3,1,1,1,1,36.24
2024-09-28,mobile,Referral,United States,Returning,18,11,1,0,0,0,0,0.0
2024-09-28,mobile,Organic Search,Australia,New,4,3,0,0,0,0,0,0.0
2024-09-28,mobile,Affiliate,United Kingdom,New,2,0,0,0,0,0,0,0.0
2024-10-25,desktop,Affiliate,United States,New,8,6,1,0,0,0,0,0.0
2024-10-25,desktop,Direct,United Kingdom,Returning,4,3,1,1,1,1,1,102.58
2024-10-26,mobile,Direct,Germany,Returning,8,6,0,0,0,0,0,0.0
2024-10-26,tablet,Email,United States,Returning,3,3,2,1,1,1,1,78.37
2024-10-26,mobile,Email,France,New,2,1,0,0,0,0,0,0.0
2024-10-26,mobile,Paid,India,New,33,21,1,0,0,0,0,0.0
2024-10-26,mobile,Paid,Mexico,New,5,2,0,0,0,0,0,0.0
2024-10-27,desktop,Organic Search,Germany,New,12,7,1,0,0,0,0,0.0
2024-10-28,mobile,Paid,Brazil,Returning,9,4,1,0,0,0,0,0.0
2024-10-28,mobile,Paid,Canada,Returning,17,11,1,1,1,1,1,57.45
2024-10-28,mobile,Referral,Australia,Returning,1,1,1,0,0,0,0,0.0
2024-10-28,desktop,Paid,Canada,Returning,12,9,2,1,1,1,1,4.11
2024-10-29,mobile,Paid,Singapore,New,10,6,1,1,1,0,0,0.0
2024-10-29,mobile,Direct,Canada,New,12,6,0,0,0,0,0,0.0
2024-11-28,mobile,Direct,Japan,Returning,6,5,1,1,1,0,0,0.0
2024-11-29,tablet,Affiliate,United States,Returning,4,3,1,1,1,1,1,27.95
2024-11-29,desktop,Organic Search,United Kingdom,New,50,28,6,3,2,2,2,236.46
2024-11-30,mobile,Affiliate,Canada,New,6,4,1,0,0,0,0,0.0
2024-11-30,mobile,Organic Search,Netherlands,Returning,6,6,1,0,0,0,0,0.0
2024-11-30,mobile,Paid,Netherlands,Returning,13,9,0,0,0,0,0,0.0
2024-11-30,tablet,Paid,United Kingdom,New,8,5,1,1,1,1,0,0.0
2024-09-01,mobile,Organic Search,Singapore,New,1,0,0,0,0,0,0,0.0
2024-09-01,mobile,Referral,Japan,New,2,1,0,0,0,0,0,0.0
2024-09-01,mobile,Organic Search,Germany,New,17,10,2,0,0,0,0,0.0
2024-09-01,mobile,Direct,United States,New,48,34,6,1,1,1,1,119.62
2024-09-04,mobile,Paid,Brazil,Returning,3,2,0,0,0,0,0,0.0
2024-09-05,mobile,Organic Search,Netherlands,New,9,4,0,0,0,0,0,0.0
2024-09-05,desktop,Referral,India,New,7,6,1,0,0,0,0,0.0
2024-09-05,desktop,Affiliate,India,New,5,3,0,0,0,0,0,0.0
2024-09-06,mobile,Direct,United Kingdom,New,9,5,0,0,0,0,0,0.0
2024-09-07,mobile,Email,Japan,Returning,3,2,1,0,0,0,0,0.0
2024-09-08,mobile,Organic Search,India,New,21,10,0,0,0,0,0,0.0
2024-09-08,mobile,Direct,Mexico,New,6,3,2,0,0,0,0,0.0
2024-09-09,tablet,Direct,Canada,New,1,0,0,0,0,0,0,0.0
2024-10-31,desktop,Organic Search,India,Returning,18,11,1,1,1,1,1,26.31
2024-10-31,desktop,Email,India,New,3,2,0,0,0,0,0,0.0
2024-10-31,desktop,Referral,United States,New,29,16,1,0,0,0,0,0.0
2024-11-02,desktop,Paid,Canada,New,15,7,1,1,1,1,1,43.54
2024-11-02,mobile,Direct,Brazil,New,10,4,2,0,0,0,0,0.0
2024-11-03,desktop,Organic Search,Canada,New,12,6,1,1,1,1,1,57.38
2024-11-04,mobile,Organic Search,Brazil,Returning,11,5,2,1,0,0,0,0.0
2024-11-04,desktop,Direct,United Kingdom,New,12,7,1,0,0,0,0,0.0
2024-09-28,desktop,Referral,Germany,New,4,4,0,0,0,0,0,0.0
2024-09-28,mobile,Organic Search,United Kingdom,New,13,6,0,0,0,0,0,0.0
2024-09-28,desktop,Email,France,New,3,3,0,0,0,0,0,0.0
2024-09-30,desktop,Direct,Germany,Returning,8,7,3,2,2,2,2,167.54
2024-10-01,tablet,Referral,Canada,New,1,0,0,0,0,0,0,0.0
2024-10-02,mobile,Organic Search,United Kingdom,New,19,9,0,0,0,0,0,0.0
2024-10-02,mobile,Organic Search,Brazil,New,14,5,0,0,0,0,0,0.0
2024-10-02,mobile,Paid,France,Returning,6,3,2,2,2,2,1,19.77
2024-10-02,desktop,Email,India,Returning,5,4,0,0,0,0,0,0.0
2024-10-03,desktop,Direct,United Kingdom,New,12,10,1,1,1,1,1,91.33
2024-10-03,mobile,Organic Search,Netherlands,New,7,4,1,1,0,0,0,0.0
2024-10-03,mobile,Paid,Germany,New,16,6,0,0,0,0,0,0.0
2024-10-03,mobile,Email,Canada,Returning,4,2,0,0,0,0,0,0.0
2024-10-03,desktop,Paid,Canada,New,14,7,0,0,0,0,0,0.0
2024-11-14,desktop,Email,Australia,New,3,2,0,0,0,0,0,0.0
2024-11-14,mobile,Direct,Brazil,Returning,4,3,0,0,0,0,0,0.0
2024-11-14,desktop,Organic Search,Japan,Returning,6,4,0,0,0,0,0,0.0
2024-11-15,mobile,Paid,Canada,Returning,16,12,2,0,0,0,0,0.0
2024-11-16,desktop,Referral,United Kingdom,New,2,0,0,0,0,0,0,0.0
2024-11-16,desktop,Organic Search,Mexico,New,6,5,0,0,0,0,0,0.0
2024-11-17,tablet,Paid,United Kingdom,Returning,3,2,0,0,0,0,0,0.0
2024-11-17,mobile,Paid,Mexico,New,5,2,0,0,0,0,0,0.0
2024-11-17,mobile,Direct,Brazil,New,10,3,0,0,0,0,0,0.0
2024-11-18,tablet,Email,India,Returning,1,1,1,0,0,0,0,0.0
2024-11-19,tablet,Organic Search,Brazil,New,3,1,1,0,0,0,0,0.0
2024-10-10,desktop,Organic Search,United Kingdom,Returning,9,8,2,1,1,1,1,86.85
2024-10-10,tablet,Paid,Singapore,New,3,0,0,0,0,0,0,0.0
2024-10-13,tablet,Paid,India,Returning,1,0,0,0,0,0,0,0.0
2024-11-19,mobile,Email,India,Returning,4,3,0,0,0,0,0,0.0
2024-11-19,desktop,Email,Japan,Returning,1,1,0,0,0,0,0,0.0
2024-11-20,tablet,Organic Search,United Kingdom,Returning,2,1,0,0,0,0,0,0.0
2024-11-21,mobile,Direct,Germany,Returning,5,3,1,0,0,0,0,0.0
2024-11-21,mobile,Email,Germany,New,4,3,0,0,0,0,0,0.0
2024-11-22,desktop,Organic Search,Australia,Returning,5,5,1,0,0,0,0,0.0
2024-11-22,tablet,Paid,India,Returning,2,2,0,0,0,0,0,0.0
2024-11-22,tablet,Organic Search,Netherlands,New,1,1,1,1,1,1,1,28.09
2024-11-23,mobile,Affiliate,United States,Returning,5,3,0,0,0,0,0,0.0
2024-10-15,desktop,Organic Search,Mexico,New,6,4,0,0,0,0,0,0.0
2024-10-15,mobile,Email,Brazil,Returning,1,1,0,0,0,0,0,0.0
